EventDate;Sender;Recipient
2000-11-28 15:02:00;107;51
2000-11-28 15:02:00;107;51
2000-11-28 15:05:00;177;151
2000-11-28 15:05:00;177;151
2000-11-28 15:05:00;177;151
2000-11-28 15:56:00;153;27
2000-11-28 15:56:00;153;27
2000-11-28 15:56:00;153;27
2000-11-28 15:56:00;153;27
2000-11-28 15:56:00;153;82
2000-11-28 15:56:00;153;82
2000-11-28 15:56:00;153;82
2000-11-28 15:56:00;153;82
2000-11-28 15:56:00;153;107
2000-11-28 15:56:00;153;107
2000-11-28 15:56:00;153;107
2000-11-28 15:56:00;153;107
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 17:34:00;27;94
2000-11-28 18:05:00;27;82
2000-11-28 18:05:00;27;82
2000-11-28 18:05:00;27;82
2000-11-28 18:05:00;27;82
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;27
2000-11-29 04:28:00;73;82
2000-11-29 04:28:00;73;82
2000-11-29 04:28:00;73;82
2000-11-29 04:28:00;73;82
2000-11-29 04:28:00;73;82
2000-11-29 04:28:00;73;82
2000-11-29 04:31:00;17;166
2000-11-29 04:31:00;17;166
2000-11-29 04:31:00;17;166
2000-11-29 04:31:00;17;166
2000-11-29 05:50:00;91;13
2000-11-29 05:50:00;91;13
2000-11-29 05:50:00;91;13
2000-11-29 05:50:00;91;13
2000-11-29 06:24:00;82;27
2000-11-29 06:24:00;82;27
2000-11-29 06:24:00;82;27
2000-11-29 06:24:00;82;27
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 06:52:00;27;82
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:02:00;140;47
2000-11-29 07:22:00;73;146
2000-11-29 07:22:00;73;146
2000-11-29 07:22:00;73;146
2000-11-29 07:22:00;73;146
2000-11-29 07:22:00;73;146
2000-11-29 07:22:00;73;146
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;34
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 07:59:00;63;146
2000-11-29 08:01:00;12;37
2000-11-29 08:01:00;12;37
2000-11-29 08:01:00;12;37
2000-11-29 08:01:00;12;37
2000-11-29 08:06:00;63;148
2000-11-29 08:06:00;63;148
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:10:00;17;166
2000-11-29 08:13:00;12;37
2000-11-29 08:13:00;12;37
2000-11-29 08:13:00;12;37
2000-11-29 08:13:00;12;37
2000-11-29 08:25:00;12;37
2000-11-29 08:25:00;12;37
2000-11-29 08:25:00;12;37
2000-11-29 08:25:00;12;37
2000-11-29 08:28:00;12;37
2000-11-29 08:28:00;12;37
2000-11-29 08:28:00;12;37
2000-11-29 08:28:00;12;37
2000-11-29 08:31:00;12;37
2000-11-29 08:31:00;12;37
2000-11-29 08:31:00;12;37
2000-11-29 08:31:00;12;37
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 08:34:00;82;94
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;151
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;158
2000-11-29 09:41:00;177;161
2000-11-29 09:41:00;177;161
2000-11-29 09:41:00;177;161
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:04:00;71;5
2000-11-29 10:18:00;82;4
2000-11-29 10:18:00;82;4
2000-11-29 10:18:00;82;4
2000-11-29 10:56:00;63;34
2000-11-29 10:56:00;63;34
2000-11-29 10:56:00;63;146
2000-11-29 10:56:00;63;146
2000-11-29 11:11:00;32;64
2000-11-29 11:11:00;32;64
2000-11-29 11:11:00;32;64
2000-11-29 11:11:00;32;77
2000-11-29 11:11:00;32;77
2000-11-29 11:11:00;32;77
2000-11-29 11:11:00;32;86
2000-11-29 11:11:00;32;86
2000-11-29 11:11:00;32;86
2000-11-29 11:11:00;32;44
2000-11-29 11:11:00;32;44
2000-11-29 11:11:00;32;44
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;23
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:40:00;33;95
2000-11-29 13:41:00;39;118
2000-11-29 13:41:00;39;118
2000-11-29 13:41:00;39;118
2000-11-29 13:41:00;39;118
2000-11-29 14:58:00;78;4
2000-11-29 14:58:00;78;4
2000-11-29 14:58:00;78;4
2000-11-29 19:54:00;126;140
2000-11-29 19:54:00;126;140
2000-11-29 19:54:00;126;140
2000-11-29 19:54:00;126;140
2000-11-29 19:54:00;126;140
2000-11-29 19:54:00;126;140
2000-11-29 20:34:00;82;94
2000-11-29 22:18:00;82;4
2000-11-30 03:49:00;151;161
2000-11-30 03:49:00;151;161
2000-11-30 03:49:00;151;161
2000-11-30 03:49:00;151;161
2000-11-30 04:45:00;146;73
2000-11-30 04:45:00;146;73
2000-11-30 04:45:00;146;73
2000-11-30 04:45:00;146;73
2000-11-30 04:45:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 05:07:00;146;73
2000-11-30 06:10:00;17;88
2000-11-30 06:10:00;17;88
2000-11-30 06:10:00;17;88
2000-11-30 06:10:00;17;88
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 06:56:00;12;114
2000-11-30 07:08:00;114;38
2000-11-30 07:08:00;114;38
2000-11-30 07:08:00;114;38
2000-11-30 07:08:00;114;38
2000-11-30 07:08:00;114;38
2000-11-30 08:19:00;63;34
2000-11-30 08:19:00;63;34
2000-11-30 08:19:00;63;146
2000-11-30 08:19:00;63;146
2000-11-30 08:19:00;63;73
2000-11-30 08:19:00;63;73
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;51
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;5
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:26:00;27;82
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;34
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 08:49:00;63;146
2000-11-30 09:12:00;162;114
2000-11-30 09:12:00;162;114
2000-11-30 09:12:00;162;114
2000-11-30 09:12:00;162;114
2000-11-30 09:12:00;162;114
2000-11-30 09:55:00;146;63
2000-11-30 09:55:00;146;63
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 10:25:00;63;146
2000-11-30 11:01:00;5;27
2000-11-30 11:01:00;5;27
2000-11-30 11:41:00;63;34
2000-11-30 11:41:00;63;34
2000-11-30 11:41:00;63;146
2000-11-30 11:41:00;63;146
2000-11-30 11:45:00;146;34
2000-11-30 11:45:00;146;34
2000-11-30 11:45:00;146;34
2000-11-30 11:45:00;146;34
2000-11-30 11:45:00;146;63
2000-11-30 11:45:00;146;63
2000-11-30 11:48:00;63;34
2000-11-30 11:48:00;63;34
2000-11-30 11:48:00;63;34
2000-11-30 11:48:00;63;34
2000-11-30 11:48:00;63;146
2000-11-30 11:48:00;63;146
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;34
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:52:00;146;63
2000-11-30 11:53:00;63;146
2000-11-30 11:53:00;63;146
2000-11-30 11:54:00;146;63
2000-11-30 11:54:00;146;63
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 12:06:00;17;88
2000-11-30 13:09:00;103;95
2000-11-30 13:09:00;103;95
2000-11-30 13:09:00;103;95
2000-11-30 13:09:00;103;122
2000-11-30 13:09:00;103;122
2000-11-30 13:09:00;103;122
2000-11-30 13:32:00;5;4
2000-11-30 13:32:00;5;4
2000-11-30 14:20:00;79;91
2000-11-30 14:20:00;79;91
2000-11-30 14:20:00;79;91
2000-11-30 14:20:00;79;91
2000-11-30 14:20:00;79;91
2000-11-30 14:20:00;79;91
2000-11-30 14:21:00;91;79
2000-11-30 14:21:00;91;79
2000-11-30 14:21:00;91;79
2000-11-30 14:21:00;91;79
2000-11-30 15:10:00;63;146
2000-11-30 15:10:00;63;146
2000-11-30 15:16:00;63;34
2000-11-30 15:16:00;63;34
2000-11-30 15:16:00;63;146
2000-11-30 15:16:00;63;146
2000-11-30 15:24:00;82;6
2000-11-30 15:24:00;82;6
2000-11-30 15:24:00;82;6
2000-11-30 16:31:00;63;146
2000-11-30 16:31:00;63;146
2000-11-30 16:31:00;63;146
2000-11-30 16:31:00;63;146
2000-12-01 05:23:00;5;4
2000-12-01 05:23:00;5;4
2000-12-01 05:47:00;32;64
2000-12-01 05:47:00;32;64
2000-12-01 05:47:00;32;64
2000-12-01 05:47:00;32;77
2000-12-01 05:47:00;32;77
2000-12-01 05:47:00;32;77
2000-12-01 05:47:00;32;86
2000-12-01 05:47:00;32;86
2000-12-01 05:47:00;32;86
2000-12-01 05:47:00;32;44
2000-12-01 05:47:00;32;44
2000-12-01 05:47:00;32;44
2000-12-01 05:47:00;161;23
2000-12-01 05:47:00;161;23
2000-12-01 05:47:00;161;23
2000-12-01 07:22:00;122;95
2000-12-01 07:22:00;122;95
2000-12-01 07:22:00;122;95
2000-12-01 07:22:00;122;95
2000-12-01 08:05:00;92;65
2000-12-01 08:05:00;92;65
2000-12-01 08:05:00;92;65
2000-12-01 08:05:00;92;65
2000-12-01 08:30:00;95;103
2000-12-01 08:30:00;95;103
2000-12-01 08:30:00;95;122
2000-12-01 08:30:00;95;122
2000-12-01 08:45:00;103;122
2000-12-01 08:45:00;103;122
2000-12-01 08:45:00;103;122
2000-12-01 09:08:00;32;77
2000-12-01 09:08:00;32;77
2000-12-01 09:08:00;32;77
2000-12-01 09:08:00;32;44
2000-12-01 09:08:00;32;44
2000-12-01 09:08:00;32;44
2000-12-01 09:11:00;146;63
2000-12-01 09:11:00;146;63
2000-12-01 11:22:00;103;33
2000-12-01 11:22:00;103;33
2000-12-01 11:22:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;33
2000-12-01 11:39:00;103;95
2000-12-01 11:39:00;103;95
2000-12-01 11:39:00;103;95
2000-12-01 11:39:00;103;95
2000-12-01 11:39:00;103;95
2000-12-01 11:39:00;103;95
2000-12-01 12:40:00;162;114
2000-12-01 12:40:00;162;114
2000-12-01 12:40:00;162;114
2000-12-01 12:40:00;162;114
2000-12-01 12:40:00;162;114
2000-12-01 13:42:00;107;51
2000-12-01 13:42:00;107;51
2000-12-01 13:42:00;107;51
2000-12-01 13:42:00;107;51
2000-12-01 13:42:00;107;51
2000-12-01 13:42:00;107;51
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;34
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;146
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 14:31:00;63;148
2000-12-01 16:35:00;63;34
2000-12-01 16:35:00;63;34
2000-12-01 16:35:00;63;146
2000-12-01 16:35:00;63;146
2000-12-01 16:48:00;63;148
2000-12-01 16:48:00;63;148
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;27
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 06:47:00;82;51
2000-12-02 07:03:00;82;146
2000-12-02 07:03:00;82;146
2000-12-02 07:03:00;82;146
2000-12-02 07:15:00;82;4
2000-12-02 07:15:00;82;4
2000-12-02 07:15:00;82;4
2000-12-02 07:37:00;82;96
2000-12-02 07:37:00;82;96
2000-12-02 07:37:00;82;96
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 11:58:00;71;82
2000-12-02 15:17:00;82;78
2000-12-02 15:17:00;82;78
2000-12-02 15:17:00;82;78
2000-12-02 15:17:00;82;78
2000-12-02 18:47:00;82;51
2000-12-02 19:03:00;82;146
2000-12-02 19:15:00;82;4
2000-12-02 19:37:00;82;96
2000-12-03 03:17:00;82;78
2000-12-03 10:03:00;148;63
2000-12-03 10:03:00;148;63
2000-12-03 15:01:00;82;78
2000-12-03 15:01:00;82;78
2000-12-03 15:01:00;82;78
2000-12-03 15:01:00;82;78
2000-12-04 03:01:00;82;78
2000-12-04 04:57:00;33;103
2000-12-04 04:57:00;33;103
2000-12-04 04:57:00;33;103
2000-12-04 04:57:00;33;103
2000-12-04 04:57:00;33;103
2000-12-04 04:57:00;33;103
2000-12-04 05:36:00;73;63
2000-12-04 05:36:00;73;63
2000-12-04 05:36:00;73;63
2000-12-04 05:36:00;73;63
2000-12-04 05:36:00;73;63
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 05:42:00;73;146
2000-12-04 06:49:00;51;82
2000-12-04 06:49:00;51;82
2000-12-04 06:49:00;51;82
2000-12-04 06:49:00;51;82
2000-12-04 07:25:00;63;148
2000-12-04 07:25:00;63;148
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;26
2000-12-04 09:13:00;41;90
2000-12-04 09:13:00;41;90
2000-12-04 09:13:00;41;90
2000-12-04 09:13:00;41;90
2000-12-04 09:13:00;41;90
2000-12-04 09:13:00;41;90
2000-12-04 09:22:00;103;33
2000-12-04 09:22:00;103;33
2000-12-04 09:22:00;103;33
2000-12-04 09:22:00;103;33
2000-12-04 09:22:00;103;33
2000-12-04 09:22:00;103;33
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;26
2000-12-04 09:40:00;41;90
2000-12-04 09:40:00;41;90
2000-12-04 09:40:00;41;90
2000-12-04 10:22:00;63;34
2000-12-04 10:22:00;63;34
2000-12-04 10:22:00;63;146
2000-12-04 10:22:00;63;146
2000-12-04 10:22:00;63;73
2000-12-04 10:22:00;63;73
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;103
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:36:00;95;122
2000-12-04 10:48:00;103;122
2000-12-04 10:48:00;103;122
2000-12-04 10:48:00;103;122
2000-12-04 10:51:00;122;95
2000-12-04 10:51:00;122;95
2000-12-04 10:51:00;122;95
2000-12-04 10:51:00;122;95
2000-12-04 11:25:00;177;151
2000-12-04 11:25:00;177;151
2000-12-04 11:25:00;177;151
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:26:00;39;118
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 11:54:00;73;94
2000-12-04 12:08:00;17;88
2000-12-04 12:08:00;17;88
2000-12-04 12:08:00;17;88
2000-12-04 12:08:00;17;88
2000-12-04 12:21:00;63;34
2000-12-04 12:21:00;63;34
2000-12-04 12:21:00;63;146
2000-12-04 12:21:00;63;146
2000-12-04 12:33:00;17;88
2000-12-04 12:33:00;17;88
2000-12-04 12:33:00;17;88
2000-12-04 12:33:00;17;88
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:46:00;39;118
2000-12-04 13:59:00;82;78
2000-12-04 13:59:00;82;78
2000-12-04 13:59:00;82;78
2000-12-04 13:59:00;82;78
2000-12-04 14:00:00;82;78
2000-12-04 14:00:00;82;78
2000-12-04 14:00:00;82;78
2000-12-04 14:00:00;82;78
2000-12-04 14:04:00;13;30
2000-12-04 14:04:00;13;30
2000-12-04 14:04:00;13;30
2000-12-04 14:04:00;13;30
2000-12-04 14:04:00;13;30
2000-12-04 14:04:00;13;30
2000-12-04 15:57:00;63;34
2000-12-04 15:57:00;63;34
2000-12-04 15:57:00;63;146
2000-12-04 15:57:00;63;146
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;23
2000-12-04 19:34:00;158;33
2000-12-04 19:34:00;158;33
2000-12-04 19:34:00;158;33
2000-12-04 19:34:00;158;103
2000-12-04 19:34:00;158;103
2000-12-04 19:34:00;158;103
2000-12-04 19:34:00;158;161
2000-12-04 19:34:00;158;161
2000-12-04 19:34:00;158;161
2000-12-04 19:34:00;158;170
2000-12-04 19:34:00;158;170
2000-12-04 19:34:00;158;170
2000-12-04 19:47:00;126;140
2000-12-04 19:47:00;126;140
2000-12-04 19:47:00;126;140
2000-12-04 19:47:00;126;140
2000-12-05 01:59:00;82;78
2000-12-05 02:00:00;82;78
2000-12-05 04:30:00;41;90
2000-12-05 04:30:00;41;90
2000-12-05 04:30:00;41;90
2000-12-05 04:30:00;41;90
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;34
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 04:41:00;73;146
2000-12-05 05:39:00;162;114
2000-12-05 05:39:00;162;114
2000-12-05 05:39:00;162;114
2000-12-05 05:39:00;162;114
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;82
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 07:58:00;27;73
2000-12-05 08:07:00;82;147
2000-12-05 08:07:00;82;147
2000-12-05 08:07:00;82;147
2000-12-05 08:07:00;82;147
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;51
2000-12-05 08:56:00;4;107
2000-12-05 08:56:00;4;107
2000-12-05 08:56:00;4;107
2000-12-05 08:56:00;4;107
2000-12-05 08:56:00;4;107
2000-12-05 08:56:00;4;107
2000-12-05 10:11:00;103;122
2000-12-05 10:11:00;103;122
2000-12-05 10:11:00;103;122
2000-12-05 10:11:00;103;122
2000-12-05 10:11:00;103;122
2000-12-05 10:11:00;103;122
2000-12-05 10:13:00;103;95
2000-12-05 10:13:00;103;95
2000-12-05 10:13:00;103;95
2000-12-05 10:13:00;103;122
2000-12-05 10:13:00;103;122
2000-12-05 10:13:00;103;122
2000-12-05 10:26:00;71;107
2000-12-05 10:26:00;71;107
2000-12-05 10:26:00;71;107
2000-12-05 10:26:00;71;107
2000-12-05 11:44:00;39;22
2000-12-05 11:44:00;39;22
2000-12-05 11:44:00;39;22
2000-12-05 11:44:00;39;22
2000-12-05 11:57:00;158;33
2000-12-05 11:57:00;158;33
2000-12-05 11:57:00;158;33
2000-12-05 11:57:00;158;161
2000-12-05 11:57:00;158;161
2000-12-05 11:57:00;158;161
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:15:00;33;103
2000-12-05 13:50:00;158;23
2000-12-05 13:50:00;158;23
2000-12-05 13:50:00;158;23
2000-12-05 13:50:00;158;33
